Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
3.0,1.0408982093209629,-11.899370305216992,0.0,,13.378400728261338,4.933784182552508,,,0.0,0.0
2.0,1.0499999859681974,6.909564033108484,0.42029755557147924,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.046448206899649,-8.224217052626877,0.0,,2.803047857926262,0.9213172769560228,,,0.0,0.0
3.0,1.048337154793617,-2.564773455075979,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999780752407,7.014619470955753,15.800015806686595,,-1.8274237188496227,6.72956373929161e-19,40.0,-40.0,0.0,0.0
2.0,1.0499999701665677,-5.031511556121136,12.029999914856058,,17.42596326940528,6.539748607720732,50.0,-50.0,0.0,0.0
2.0,1.049999993447308,-7.74678318558255,0.8299999677588642,,1.39592199603972,0.458817372167808,20.0,-20.0,0.0,0.0
2.0,1.049936837973369,-3.876239826574092,2.1999999629759737,,2.269073934535123,0.7458085357573594,30.0,-30.0,0.0,0.0
2.0,1.0499999952146242,-2.4456841527448723,8.40999988532776,,2.2736314681196217,1.0784563251686137,20.0,-20.0,0.0,0.0
2.0,1.0470673867120468,-10.921171139712488,2.299999975541081,,10.918931106135995,3.9820160901893216,10.0,-10.0,0.0,0.0
3.0,1.0488578615774,4.448661734647254,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999966205589,-2.4285771801493837e-06,33.99999970148441,,2.179328351091186,0.7163105889693339,70.0,-70.0,0.0,0.0
2.0,1.048168596924497,-5.067269319248835,10.969999913991712,,25.127016725678114,8.957011462670877,30.0,-30.0,0.0,0.0
2.0,1.0499999906501056,-1.1613905048535185,0.5699998645403838,,3.591749110814078,1.1893797968081465,20.0,-20.0,0.0,0.0
3.0,1.0485843582244,-4.778164224413554,0.0,,1.5836409653675316,0.5205176136264182,,,0.0,0.0
3.0,1.0441385175318971,-4.771978698510006,0.0,,24.72887896511214,8.8370574488984,,,0.0,0.0
2.0,1.0490241834487586,-4.70410110451985,1.1199999558682798,,2.685738066125061,0.8827594130091263,10.0,-10.0,0.0,0.0
3.0,1.0444785827055296,-3.204807069223306,0.0,,5.462499489638226,2.173072777641252,,,0.0,0.0
3.0,1.049999993457786,6.450903792846011,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.049999981855519,7.014619458445753,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049998871655805,6.9095677206806725,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999934256574,4.443176415095947,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499879641930396,-7.746719504434164,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0489121203918843,-11.924236033431548,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047067373921896,-10.92117106448441,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0470673812613471,-10.921171109126533,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047067386091998,-10.921171136761664,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499899128022872,-1.1613405394447511,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499990651971225,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.047888085339587,-0.1459063129823817,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499997032314632,0.6778131853027298,1.2799999473277435,,2.040538837978757,0.670692682043765,10.0,-10.0,0.0,0.0
2.0,1.0487540484326443,1.8075740933289115,7.792233878546084e-09,,2.8943853911493056,1.3746174086676617,20.0,-20.0,0.0,0.0
3.0,1.046334721544941,7.251049789059141,0.0,,1.7002424886882659,0.5588426809815862,,,0.0,0.0
3.0,1.047588301418739,0.9393488266646688,0.0,,0.414338821856746,0.23434796399887162,,,0.0,0.0
2.0,1.049996323991476,8.784114432266374,10.789976995240345,,3.8603517766803193,1.707937630875777,40.0,-40.0,0.0,0.0
3.0,1.0485931650142988,4.93323040505121,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499994054240376,8.3168846209078,2.2999993541994828,,0.9141989576857228,0.3449497469488138,20.0,-20.0,0.0,0.0
2.0,1.0499999646406557,3.332433458506688,0.4799999985909962,,2.0905425309415095,0.921170092470553,10.0,-10.0,0.0,0.0
2.0,1.0495555085999977,-3.910301386098901,5.759999893726831,,7.638952346920431,2.7935526746808694,30.0,-30.0,0.0,0.0
2.0,1.0499999962585491,1.905670213721764,18.099999756758756,,2.4200973097088014,1.1930914712001925,40.0,-40.0,0.0,0.0
2.0,1.0485909563945706,-4.692635090844378,5.619999963501065,,2.8769207148537883,1.0364573321032327,40.0,-40.0,0.0,0.0
2.0,1.0492265001298218,-4.392159404536672,0.8299999653313636,,1.0821974203051072,0.42789630754864555,10.0,-10.0,0.0,0.0
2.0,1.0499999826176865,-2.806613644103248,7.8999999625457145,,1.7357957718746058,0.570528480051859,10.0,-10.0,0.0,0.0
2.0,1.049941455242977,-3.353872008358691,8.009999847630429,,2.618737375696494,0.9071542383271806,40.0,-40.0,0.0,0.0
2.0,1.0452883497471008,-11.71678151396144,0.24999999892787478,,3.5066024919655536,1.1525645022896698,10.0,-10.0,0.0,0.0
3.0,1.040652008618815,-11.38407556630159,0.0,,13.826317830095501,5.038276459296755,,,0.0,0.0
2.0,1.049999991568241,9.489513158444188,4.297308009776576,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0463498604946897,-8.147469875642242,0.0,,2.790721609152942,0.9172658349077519,,,0.0,0.0
3.0,1.0480210831367769,-1.644456488428646,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999978543309,9.593069343092242,15.800015533931408,,-1.575845308866503,7.441081449310251e-18,40.0,-40.0,0.0,0.0
2.0,1.0499952938109236,-5.022864050626971,12.029999930598294,,17.929768981785017,6.682361916964218,50.0,-50.0,0.0,0.0
2.0,1.0499999951564734,-6.950379262719439,0.8299999713930464,,1.389783505844956,0.4567997480109927,20.0,-20.0,0.0,0.0
2.0,1.0499004961492813,-3.836137266510917,2.1999999727488695,,2.2659164434346057,0.7447707186203756,30.0,-30.0,0.0,0.0
2.0,1.0499999960172526,-1.7108054997583306,8.409999907070487,,2.3417591461909386,1.1029750839979655,20.0,-20.0,0.0,0.0
2.0,1.0467277929805887,-10.776139272316804,2.299999978777469,,11.15710565218371,4.040350618495052,10.0,-10.0,0.0,0.0
3.0,1.0484448396904251,6.6655151305607845,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999966808036,-3.082540648896953e-06,33.99999977742905,,2.169744874541423,0.7131606525550724,70.0,-70.0,0.0,0.0
2.0,1.0481155337460195,-4.929434754213493,10.969999929837796,,25.791001292758224,9.17809423495857,30.0,-30.0,0.0,0.0
2.0,1.0499999912110092,-1.1456057579298726,0.5699999037037503,,3.5722550795883365,1.18414956457363,20.0,-20.0,0.0,0.0
3.0,1.0485012624994607,-4.688050458959336,0.0,,1.5766769913306478,0.5182286660516163,,,0.0,0.0
3.0,1.043903908876232,-4.799821729220738,0.0,,25.39783602991526,9.064359406873626,,,0.0,0.0
2.0,1.04891021462611,-4.715846710313655,1.119999965316856,,2.691811237943789,0.8847555680539623,10.0,-10.0,0.0,0.0
3.0,1.0435823887102036,-2.1082638362527035,0.0,,5.745442578823302,2.2290818702191,,,0.0,0.0
3.0,1.0499999944300735,8.785144826822423,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999823235877,9.593069330582242,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499988457965783,9.489516950123862,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499999947586678,6.658043229576229,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499858178416597,-6.950304210052703,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.04904496463881,-11.410123579315576,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.04672778144315,-10.776139204456513,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0467277880930386,-10.776139244889794,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.046727792471511,-10.776139269890871,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499897328267862,-1.1455548974310412,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499991900736378,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0477618463085965,0.2527452232928874,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999014600876,1.12891046886225,1.2799999584498865,,2.033597953301798,0.668411323574569,10.0,-10.0,0.0,0.0
2.0,1.0487885818725498,2.282231007804797,6.54084136645802e-09,,3.1044611890966824,1.3663239686009032,20.0,-20.0,0.0,0.0
3.0,1.0462637918918762,8.100457173847762,0.0,,1.6944591206791855,0.5569417798426015,,,0.0,0.0
3.0,1.0475556198109943,1.3865776281617177,0.0,,0.4042959542047198,0.23355083033881974,,,0.0,0.0
2.0,1.0499958413572072,9.64325535278174,10.789986685225985,,4.013474134965714,1.7004836534744936,40.0,-40.0,0.0,0.0
3.0,1.0484295270320692,5.582397218900205,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999810080855,9.1728850076608,2.299999494989586,,0.9060616611439839,0.3437764017674549,20.0,-20.0,0.0,0.0
2.0,1.0499999743336623,3.8965494974668657,0.4799999988239159,,2.2020959252426042,0.9140793753702787,10.0,-10.0,0.0,0.0
2.0,1.0495520703318946,-3.878569444519059,5.759999917431912,,7.717706025657373,2.7813120280117065,30.0,-30.0,0.0,0.0
2.0,1.0499999968685312,1.863964347051152,18.099999828412297,,2.470592055037501,1.189238200843218,40.0,-40.0,0.0,0.0
2.0,1.048572600401258,-4.660685516348475,5.619999971411574,,2.8811516935587083,1.0329318266431924,40.0,-40.0,0.0,0.0
2.0,1.0492083432879635,-4.385395629430255,0.8299999730819951,,1.088177403896248,0.42644081997393535,10.0,-10.0,0.0,0.0
2.0,1.0499999852375932,-2.8000626205655914,7.899999971082661,,1.7298914695152987,0.5685878297141848,10.0,-10.0,0.0,0.0
2.0,1.0499774259160737,-3.247761817205109,8.009999881366008,,2.564759752352303,0.8929377557183438,40.0,-40.0,0.0,0.0
2.0,1.0452295096372983,-11.595084540762828,0.24999999910600595,,3.4946747976469394,1.1486440587557092,10.0,-10.0,0.0,0.0
3.0,1.040623905733444,-11.216542774850495,0.0,,13.98271288746837,5.009614432171127,,,0.0,0.0
2.0,1.049999993938998,10.474003606964828,6.109234359026666,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.046284899035291,-8.14963089105759,0.0,,2.7812289807872816,0.9141457588475893,,,0.0,0.0
3.0,1.0479036463743692,-1.32797880641356,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999981677908,10.57635442072751,15.800013128516982,,-1.373586269052822,-7.447712994217466e-19,40.0,-40.0,0.0,0.0
2.0,1.04996153926948,-5.044169641118997,12.02999994560017,,18.151444941655132,6.643965352124147,50.0,-50.0,0.0,0.0
2.0,1.049999996276636,-6.676470697068413,0.8299999770017866,,1.3850561628214018,0.45524594549942227,20.0,-20.0,0.0,0.0
2.0,1.0498915884995472,-3.8284822778831376,2.1999999794237,,2.2338153159252987,0.7342195882497465,30.0,-30.0,0.0,0.0
2.0,1.0499999968440643,-1.4603184441439667,8.409999927463154,,2.389582700137989,1.0987023202353314,20.0,-20.0,0.0,0.0
2.0,1.0465807992699696,-10.760516757419428,2.299999983070489,,11.298166277968495,4.019210983465938,10.0,-10.0,0.0,0.0
3.0,1.04826929325547,7.501981843173515,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999969758569,-2.670265682319318e-06,33.99999982958912,,2.1623644960490767,0.7107348394544342,70.0,-70.0,0.0,0.0
2.0,1.0481047854452912,-4.888242984413644,10.969999944962948,,26.064884530263488,9.174703486300386,30.0,-30.0,0.0,0.0
2.0,1.049999992503339,-1.1774989644771725,0.5699999275390385,,3.5565734866392247,1.1801216845769336,20.0,-20.0,0.0,0.0
3.0,1.0484835457076631,-4.661358625100509,0.0,,1.5713139308654613,0.5164659133215962,,,0.0,0.0
3.0,1.0438815025458696,-4.806448452707622,0.0,,25.616977972057665,9.060490598569436,,,0.0,0.0
2.0,1.0488911319206704,-4.716761684662379,1.119999973081749,,2.6186955208775213,0.8607235940155252,10.0,-10.0,0.0,0.0
3.0,1.0432615705531298,-1.7215674130941945,0.0,,5.882823769007632,2.213091342667153,,,0.0,0.0
3.0,1.0499999957356771,9.645044398247816,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999854581863,10.57635440821751,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049998834739708,10.47400744308022,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049999995955073,7.493665107779812,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049985388057066,-6.676393363261928,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0490611093521856,-11.242728821714913,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0465807900042357,-10.760516702860844,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.046580795351081,-10.760516735402163,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0465807988731692,-10.760516755523826,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499900007673844,-1.1774494260083943,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499987180829915,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0478087628149495,0.0994349476017199,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499981250617778,0.9557518284178984,1.279999712724357,,2.0383633368113516,0.6699776293892409,10.0,-10.0,0.0,0.0
2.0,1.0486899400917236,2.032565048356614,4.586658389404112e-08,,3.3232490454426427,1.3394573282723439,20.0,-20.0,0.0,0.0
3.0,1.0462569417311784,8.04169229875099,0.0,,1.6984297912525839,0.558246876146979,,,0.0,0.0
3.0,1.0475296910429013,1.176740280945448,0.0,,0.3963678567295234,0.23409811613527354,,,0.0,0.0
2.0,1.0499955589797627,9.561655557901007,10.789914941273853,,4.188724605775384,1.6653784009480908,40.0,-40.0,0.0,0.0
3.0,1.0483266144872725,5.407812159657064,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499942877819073,9.102680406411816,2.29999651382775,,0.9019783223761827,0.34458198204122376,20.0,-20.0,0.0,0.0
2.0,1.0499998309875649,3.6827718486035335,0.479999991768356,,2.345109820464858,0.8931984041769683,10.0,-10.0,0.0,0.0
2.0,1.0495528353065802,-3.906466389148313,5.75999942197143,,7.722472006111132,2.718328100521747,30.0,-30.0,0.0,0.0
2.0,1.049999977893907,1.712552621145024,18.099998824005187,,2.588408041985326,1.1642680581212805,40.0,-40.0,0.0,0.0
2.0,1.0485984088744886,-4.658873558863022,5.619999799391499,,2.9090248369638543,1.0353523229291899,40.0,-40.0,0.0,0.0
2.0,1.0492445577069685,-4.391410638374464,0.8299998112317947,,1.105730814111244,0.42744010995060194,10.0,-10.0,0.0,0.0
2.0,1.0499999136797715,-2.8231716558404205,7.899999797393259,,1.733945169642584,0.5699202165131849,10.0,-10.0,0.0,0.0
2.0,1.0499585111544003,-3.2736166896985863,8.009999169412415,,2.5753985609747927,0.9005661565570691,40.0,-40.0,0.0,0.0
2.0,1.0452225069901722,-11.744595271972916,0.2499999937403781,,3.5028639609104655,1.1513357065551448,10.0,-10.0,0.0,0.0
3.0,1.0406984822048335,-11.365436008530194,0.0,,14.048702765961755,4.908305158474414,,,0.0,0.0
2.0,1.0499999848759052,10.460999829043208,6.81170147712018,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.046250157668767,-8.269335921011393,0.0,,2.787746307724899,0.9162879006202382,,,0.0,0.0
3.0,1.0479123211628023,-1.4246830018933645,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999734485428,10.56239162542338,15.800092409586806,,-1.2124471933662124,2.461283223985276e-17,40.0,-40.0,0.0,0.0
2.0,1.0499501855588702,-5.135776760289527,12.029999620858046,,18.28708055493978,6.506043812837573,50.0,-50.0,0.0,0.0
2.0,1.049999977806279,-6.804357476599322,0.829999840014973,,1.388301801315185,0.4563127352834856,20.0,-20.0,0.0,0.0
2.0,1.0499074697385886,-3.85653626536553,2.1999998559016487,,2.251182156702584,0.7399277927704122,30.0,-30.0,0.0,0.0
2.0,1.0499999785633056,-1.5374006337411628,8.40999949473489,,2.407530192805706,1.0734099112349111,20.0,-20.0,0.0,0.0
2.0,1.0465825125256607,-10.908303714492328,2.2999998821950425,,11.408289098796825,3.9610284998771244,10.0,-10.0,0.0,0.0
3.0,1.0482472449694975,7.461656235551795,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999989335379,-4.206931360529187e-06,33.999998803689365,,2.1674316215811356,0.712400323075768,70.0,-70.0,0.0,0.0
2.0,1.0481348357114704,-4.880974955973385,10.969999613549357,,25.731406220460162,8.923442972832076,30.0,-30.0,0.0,0.0
2.0,1.0499999526566468,-1.306015095383777,0.5699994983238971,,3.5599585325836016,1.1828870947239192,20.0,-20.0,0.0,0.0
3.0,1.048510266398527,-4.661380040706353,0.0,,1.574996032080365,0.5176761614645949,,,0.0,0.0
3.0,1.0440701187917836,-4.787286613791594,0.0,,25.240122383975528,8.80419792214984,,,0.0,0.0
2.0,1.0489481635310536,-4.706005446593825,1.119999811077348,,2.656642553240033,0.8731961803917908,10.0,-10.0,0.0,0.0
3.0,1.04328801519476,-1.826846046901664,0.0,,5.9956469520305635,2.16137047695635,,,0.0,0.0
3.0,1.0499999656278394,9.563886375139678,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499997382657054,10.562391612913386,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499977272328995,10.461007300217268,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049999972090501,7.453233486283854,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499696711140634,-6.804197037182433,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0489978348303817,-11.391192365833788,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.04658241435579,-10.90830314113104,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0465824716630767,-10.908303486864458,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0465825069179937,-10.908303688117734,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499793635835393,-1.3059130158154373,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.0499998681030802,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0486272293817127,-2.7455885785840803,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049993525938573,-2.2423263553361936,1.279999999296308,,2.0465473650125428,0.6726675893753079,10.0,-10.0,0.0,0.0
2.0,1.048086515701793,-1.7307639437851103,8.191241021463303e-11,,3.376929025235205,1.2484447267472767,20.0,-20.0,0.0,0.0
3.0,1.0466645681834967,3.2323517769755274,0.0,,1.7052489863677676,0.5604882371914531,,,0.0,0.0
3.0,1.0475910006526097,-2.2220808415027964,0.0,,0.3835949601470452,0.235038020003096,,,0.0,0.0
2.0,1.0499971923379234,4.577453636244989,10.789992492258095,,4.081982708957226,1.5462059991647092,40.0,-40.0,0.0,0.0
3.0,1.048725409126971,1.1103132855346245,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999418275885,4.203170177342735,2.29999999052802,,0.8870367740079825,0.3459654785983483,20.0,-20.0,0.0,0.0
2.0,1.0499999989356,-0.3147875489355528,0.4799999999856634,,2.347011957609956,0.8231990335218231,10.0,-10.0,0.0,0.0
2.0,1.0496500481377695,-4.193505069681232,5.75999999827223,,7.335142142171329,2.50551955484225,30.0,-30.0,0.0,0.0
2.0,1.0499999999583731,1.5381409738314924,18.099999990308778,,2.6066237975820776,1.079374586944527,40.0,-40.0,0.0,0.0
2.0,1.0488927697733936,-4.8876003251516655,5.619999999428731,,2.9397820013992084,1.0395092622029685,40.0,-40.0,0.0,0.0
2.0,1.0495083319616638,-4.457273852634749,0.8299999994270136,,1.1234814890863536,0.4291562818670516,10.0,-10.0,0.0,0.0
2.0,1.0499999998103744,-2.9329023350082246,7.8999999993585535,,1.7409069589916177,0.5722084460158158,10.0,-10.0,0.0,0.0
2.0,1.0498974090011606,-3.991228394433607,8.009999997567638,,2.623889636569163,0.9240061622866124,40.0,-40.0,0.0,0.0
2.0,1.0456105454091782,-12.920329167890287,0.2499999999892642,,3.51692795868913,1.155958319080263,10.0,-10.0,0.0,0.0
3.0,1.0412952491548084,-12.808565361964042,0.0,,13.442603190469748,4.56537915689029,,,0.0,0.0
2.0,1.0499999998842269,5.099715010256673,0.5042785523589871,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0464949366347642,-8.641978024353975,0.0,,2.798939108335156,0.919966796273266,,,0.0,0.0
3.0,1.0485084149094763,-3.565521079985057,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.049999996042914,5.200772921368658,15.800000172678747,,-1.1566546599886893,6.654040014174745e-23,40.0,-40.0,0.0,0.0
2.0,1.049999999729476,-5.299443519658907,12.029999998956809,,17.53113907720138,6.0398295892909255,50.0,-50.0,0.0,0.0
2.0,1.0499999999080976,-8.773768612105117,0.8299999996403841,,1.3938758326414655,0.4581448307822029,20.0,-20.0,0.0,0.0
2.0,1.04999999916166,-3.990581696077944,2.1999999994972264,,2.303666297951618,0.757178495772932,30.0,-30.0,0.0,0.0
2.0,1.04999999994098,-3.2476644909863883,8.409999998608775,,2.288231931844824,0.9879173321984258,20.0,-20.0,0.0,0.0
2.0,1.047438978973016,-11.497172388387956,2.2999999997200398,,11.104590895785112,3.760161103833156,10.0,-10.0,0.0,0.0
3.0,1.049041171043407,2.785936360053759,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999999524987,-4.363266531630861e-07,33.99999999581911,,2.1761338589079315,0.71526061016458,70.0,-70.0,0.0,0.0
2.0,1.0483927745226795,-5.166403385402053,10.96999999891441,,23.752991786105436,8.074676692686216,30.0,-30.0,0.0,0.0
2.0,1.0499999998822962,-1.4768869495738144,0.5699999981231229,,3.5655568059603473,1.1876363860633077,20.0,-20.0,0.0,0.0
3.0,1.0488018946482824,-4.855014085970743,0.0,,1.5813196406885703,0.5197546311014842,,,0.0,0.0
3.0,1.0448720561518288,-4.700013876051535,0.0,,23.160503366509133,7.939800322253745,,,0.0,0.0
2.0,1.049298646585655,-4.668393354739356,1.1199999994215923,,2.781222485251304,0.9141436238681591,10.0,-10.0,0.0,0.0
3.0,1.0450428350372902,-4.360906045796918,0.0,,5.774813668835052,1.9879406900336676,,,0.0,0.0
3.0,1.04999999992433,4.577469384945368,0.0,,0.0,0.0,,,0.0,0.0
3.0,1.0499999998231926,5.200772908858657,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499997703633723,5.09971576980546,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049999999921028,2.7813321978642427,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.049997385051333,-8.77375476943699,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0486603091873254,-12.83140908558142,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047438978815934,-11.497172387464769,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.047438978905355,-11.497172388008616,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0474389789641316,-11.497172388345795,0.0,,0.0,0.0,,,1.0,1.0
2.0,1.0499975740548853,-1.4768749224621514,0.0,,0.0,0.0,,,1.0,1.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
2.0,,,,,0.0,0.0,1000.0,-1000.0,0.0,0.0
1.0,1.049998997230941,0.0,0.0,,0.0,0.0,,,1.0,1.0
3.0,1.0491728371247422,-5.36845296113524,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0496633341170951,-5.265568234057453,1.2799998685417568,,2.0224096615837137,0.6647339099227305,10.0,-10.0,0.0,0.0
2.0,1.0477271164925883,-5.366772828770401,1.0178849755839371e-08,,3.2504821488408715,1.1332900009068096,20.0,-20.0,0.0,0.0
3.0,1.047106056544682,-1.4186333999326677,0.0,,1.6851366767242508,0.5538776406931936,,,0.0,0.0
3.0,1.0476762697799586,-5.437349801113783,0.0,,0.296029443753539,0.23226589846888518,,,0.0,0.0
2.0,1.0499919622280545,-0.7159563715609201,4.259068039382704,,3.7145861351115745,1.3883431489720974,40.0,-40.0,0.0,0.0
3.0,1.048990608850168,-3.2526648543212278,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0498480464576043,-0.7808712571235537,2.2999974637897456,,0.8383164447523491,0.34188503938556297,20.0,-20.0,0.0,0.0
2.0,1.049389839472893,-4.275647172729505,0.47999999810258975,,2.216893760671759,0.7401602779288887,10.0,-10.0,0.0,0.0
2.0,1.0498097437932514,-4.460970019762747,5.759999504610026,,6.702248276956647,2.227794765396683,30.0,-30.0,0.0,0.0
2.0,1.0499999922094432,-1.4018144887493815,13.624016449172746,,2.54327118454659,0.9637776440264587,40.0,-40.0,0.0,0.0
2.0,1.04935753966003,-4.964932851388947,5.619999845583482,,2.8985452481579568,1.0272489223195462,40.0,-40.0,0.0,0.0
2.0,1.0497932296896326,-4.526555893890107,0.8299998280019022,,1.0993020881790825,0.4240946608982829,10.0,-10.0,0.0,0.0
2.0,1.0499999780215117,-3.1366011678409493,7.899999778433514,,1.7203740866077593,0.5654596172295754,10.0,-10.0,0.0,0.0
2.0,1.0499998848324017,-4.524545709536235,8.00999931977492,,2.6911466579956995,0.96630267912978,40.0,-40.0,0.0,0.0
2.0,1.0459382796617291,-13.97283823147971,0.24999999854056168,,3.475448066506486,1.1423245378352949,10.0,-10.0,0.0,0.0
3.0,1.042039416122348,-14.004665498432932,0.0,,12.443228489380056,4.1288153493123385,,,0.0,0.0
2.0,1.049999126681474,0.3662506096830316,1.0695803695971e-05,,0.0,0.0,20.0,-20.0,0.0,0.0
3.0,1.0467490348632214,-9.400007736239418,0.0,,2.7659274305859185,0.9091163825118049,,,0.0,0.0
3.0,1.0488337246386623,-5.415437217206767,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999776976547,0.4675837859333815,15.800009118293753,,-1.2032951784833947,-6.1694580030193195e-18,40.0,-40.0,0.0,0.0
2.0,1.0499999688628094,-6.05761244134757,12.029999780673107,,16.264617990818735,5.449181452109826,50.0,-50.0,0.0,0.0
2.0,1.0499999798518902,-10.44881508222972,0.8299999429183468,,1.3774359680968666,0.4527413086150998,20.0,-20.0,0.0,0.0
2.0,1.0499999834217153,-4.2411494192669394,2.1999998369131437,,2.393074199967759,0.7865654520430269,30.0,-30.0,0.0,0.0
2.0,1.0499999914378102,-4.683210267507475,8.409999668390947,,1.9416289305122743,0.8750777766836576,20.0,-20.0,0.0,0.0
2.0,1.0479048906952246,-12.261810208327242,2.299999953855421,,10.552218326859526,3.4883493566767343,10.0,-10.0,0.0,0.0
3.0,1.04957692021437,-1.4012094493322562,0.0,,0.0,0.0,,,0.0,0.0
2.0,1.0499999948534264,-3.301412555333688e-06,33.99999661635155,,2.150467766539026,0.7068245735608681,70.0,-70.0,0.0,0.0
2.0,1.0489014078642789,-5.251230491446972,10.969999719249811,,20.63678091246131,6.893492539728958,30.0,-30.0,0.0,0.0
2.0,1.049999915018651,-3.559062964137663,0.5699995407754286,,3.4966689836611913,1.1736289824927062,20.0,-20.0,0.0,0.0
